,pv
3152,3.1479166666666667
3153,4.722222222222222
3154,5.826388888888889
3155,6.395833333333333
3156,6.5625
3157,6.069444444444445
3158,4.951388888888889
3159,3.4652777777777777
3160,1.7472222222222222
3161,0.486875
3162,0.166875
3163,0.0
3164,0.0
3165,0.0
3166,0.0
3167,0.0
3168,0.0
3169,0.0
3170,0.0
3171,0.0
3172,0.0
3173,0.14909722222222221
3174,0.4979166666666667
3175,1.3472222222222223
3176,2.7729166666666667
3177,3.4791666666666665
3178,3.611111111111111
3179,5.138888888888889
3180,5.354166666666667
3181,5.020833333333333
3182,4.354166666666667
3183,2.9895833333333335
3184,1.5965277777777778
3185,0.7590277777777777
3186,0.15085416666666668
3187,0.0
3188,0.0
3189,0.0
3190,0.0
3191,0.0
3192,0.0
3193,0.0
3194,0.0
3195,0.0
3196,0.0
3197,0.1595138888888889
3198,0.5
3199,1.4319444444444445
3200,2.7840277777777778
3201,4.215277777777778
3202,5.194444444444445
3203,5.215277777777778
3204,5.479166666666667
3205,5.298611111111111
3206,4.534722222222222
3207,2.1770833333333335
3208,1.3888888888888888
3209,0.6680555555555555
3210,0.1827777777777778
3211,0.0
3212,0.0
3213,0.0
3214,0.0
3215,0.0
3216,0.0
3217,0.0
3218,0.0
3219,0.0
3220,0.0
3221,0.14354166666666668
3222,0.41805555555555557
3223,1.4041666666666666
3224,2.953472222222222
3225,4.305555555555555
3226,5.326388888888889
3227,5.958333333333333
3228,5.861111111111111
3229,5.631944444444445
3230,4.611111111111111
3231,3.24375
3232,1.5819444444444444
3233,0.5770833333333333
3234,0.22194444444444444
3235,0.004854166666666667
3236,0.0
3237,0.0
3238,0.0
3239,0.0
3240,0.0
3241,0.0
3242,0.0
3243,0.0
3244,0.0
3245,0.13923611111111112
3246,0.3727083333333333
3247,1.4034722222222222
3248,2.5541666666666667
3249,3.9722222222222223
3250,4.895833333333333
3251,6.083333333333333
3252,6.486111111111111
3253,5.479166666666667
3254,4.4375
3255,3.076388888888889
3256,1.6194444444444445
3257,0.5375
3258,0.19756944444444444
3259,0.0048402777777777775
3260,0.0
3261,0.0
3262,0.0
3263,0.0
3264,0.0
3265,0.0
3266,0.0
3267,0.0
3268,0.0
3269,0.14354166666666668
3270,0.54375
3271,1.336111111111111
3272,2.567361111111111
3273,4.076388888888889
3274,4.986111111111111
3275,4.888888888888889
3276,5.402777777777778
3277,5.090277777777778
3278,4.270833333333333
3279,2.6666666666666665
3280,1.5972222222222223
3281,0.6840277777777778
3282,0.19625
3283,0.0
3284,0.0
3285,0.0
3286,0.0
3287,0.0
3288,0.0
3289,0.0
3290,0.0
3291,0.0
3292,0.0
3293,0.1270138888888889
3294,0.48680555555555555
3295,1.3868055555555556
3296,2.907638888888889
3297,4.375
3298,5.652777777777778
3299,6.527777777777778
3300,6.284722222222222
3301,6.125
3302,5.013888888888889
3303,3.513888888888889
3304,1.711111111111111
3305,0.5166666666666667
3306,0.25729166666666664
3307,0.00986111111111111
3308,0.0
3309,0.0
3310,0.0
3311,0.0
3312,0.0
3313,0.0
3314,0.0
3315,0.0
3316,0.0
3317,0.14368055555555556
3318,0.6048611111111111
3319,0.9451388888888889
3320,2.642361111111111
3321,3.5625
3322,5.125
3323,5.888888888888889
3324,4.381944444444445
3325,5.111111111111111
3326,2.3409722222222222
3327,2.1243055555555554
3328,1.275
3329,0.4240277777777778
3330,0.12159722222222222
3331,0.009652777777777777
3332,0.0
3333,0.0
3334,0.0
3335,0.0
3336,0.0
3337,0.0
3338,0.0
3339,0.0
3340,0.0
3341,0.03888194444444444
3342,0.17722222222222223
3343,0.5305555555555556
3344,1.9229166666666666
3345,3.045138888888889
3346,3.5347222222222223
3347,2.527083333333333
3348,2.1770833333333335
3349,3.1131944444444444
3350,4.486111111111111
3351,2.425
3352,1.4701388888888889
3353,0.49166666666666664
3354,0.17375
3355,0.004847222222222222
3356,0.0
3357,0.0
3358,0.0
3359,0.0
3360,0.0
3361,0.0
3362,0.0
3363,0.0
3364,0.0
3365,0.14597222222222223
3366,0.3902777777777778
3367,1.3791666666666667
3368,3.04375
3369,4.729166666666667
3370,5.909722222222222
3371,6.611111111111111
3372,6.763888888888889
3373,6.097222222222222
3374,5.027777777777778
3375,3.451388888888889
3376,1.645138888888889
3377,0.47847222222222224
3378,0.213125
3379,0.01965277777777778
3380,0.0
3381,0.0
3382,0.0
3383,0.0
3384,0.0
3385,0.0
3386,0.0
3387,0.0
3388,0.0
3389,0.1529861111111111
3390,0.4708333333333333
3391,1.354861111111111
3392,1.9631944444444445
3393,3.4652777777777777
3394,4.409722222222222
3395,4.819444444444445
3396,4.826388888888889
3397,5.409722222222222
3398,3.826388888888889
3399,2.097916666666667
3400,1.4444444444444444
3401,0.5027777777777778
3402,0.23701388888888889
3403,0.014583333333333334
3404,0.0
3405,0.0
3406,0.0
3407,0.0
3408,0.0
3409,0.0
3410,0.0
3411,0.0
3412,0.0
3413,0.12791666666666668
3414,0.46805555555555556
3415,1.1965277777777779
3416,0.7854166666666667
3417,1.4277777777777778
3418,2.2645833333333334
3419,2.797222222222222
3420,4.263888888888889
3421,5.416666666666667
3422,4.805555555555555
3423,3.3472222222222223
3424,1.7430555555555556
3425,0.6041666666666666
3426,0.24027777777777778
3427,0.024305555555555556
3428,0.0
3429,0.0
3430,0.0
3431,0.0
3432,0.0
3433,0.0
3434,0.0
3435,0.0
3436,0.0034861111111111113
3437,0.15229166666666666
3438,0.34368055555555554
3439,1.3506944444444444
3440,2.9770833333333333
3441,4.513888888888889
3442,5.611111111111111
3443,6.229166666666667
3444,6.402777777777778
3445,5.847222222222222
3446,4.756944444444445
3447,3.2840277777777778
3448,1.6597222222222223
3449,0.46534722222222225
3450,0.23375
3451,0.014722222222222222
3452,0.0
3453,0.0
3454,0.0
3455,0.0
3456,0.0
3457,0.0
3458,0.0
3459,0.0
3460,0.0
3461,0.09723611111111112
3462,0.39868055555555554
3463,1.3458333333333334
3464,2.9770833333333333
3465,4.451388888888889
3466,5.625
3467,6.326388888888889
3468,6.388888888888889
3469,5.868055555555555
3470,4.833333333333333
3471,3.3333333333333335
3472,1.6694444444444445
3473,0.4577777777777778
3474,0.18430555555555556
3475,0.024652777777777777
3476,0.0
3477,0.0
3478,0.0
3479,0.0
3480,0.0
3481,0.0
3482,0.0
3483,0.0
3484,0.0
3485,0.14673611111111112
3486,0.5569444444444445
3487,1.4041666666666666
3488,2.6555555555555554
3489,4.125
3490,5.069444444444445
3491,5.895833333333333
3492,5.6875
3493,4.756944444444445
3494,4.222222222222222
3495,2.845833333333333
3496,1.5465277777777777
3497,0.6534722222222222
3498,0.26006944444444446
3499,0.009583333333333333
3500,0.0
3501,0.0
3502,0.0
3503,0.0
3504,0.0
3505,0.0
3506,0.0
3507,0.0
3508,0.0
3509,0.1270138888888889
3510,0.49166666666666664
3511,1.0986111111111112
3512,1.4277777777777778
3513,1.9444444444444444
3514,2.59375
3515,2.15625
3516,2.636111111111111
3517,2.727777777777778
3518,4.375
3519,1.9604166666666667
3520,1.5833333333333333
3521,0.6256944444444444
3522,0.16319444444444445
3523,0.010277777777777778
3524,0.0
3525,0.0
3526,0.0
3527,0.0
3528,0.0
3529,0.0
3530,0.0
3531,0.0
3532,0.0
3533,0.09767361111111111
3534,0.445625
3535,1.2159722222222222
3536,1.85
3537,3.160416666666667
3538,5.0625
3539,6.347222222222222
3540,6.368055555555555
3541,5.819444444444445
3542,4.770833333333333
3543,3.1569444444444446
3544,1.645138888888889
3545,0.5277777777777778
3546,0.27923611111111113
3547,0.01978472222222222
3548,0.0
3549,0.0
3550,0.0
3551,0.0
3552,0.0
3553,0.0
3554,0.0
3555,0.0
3556,0.004854166666666667
3557,0.19458333333333333
3558,0.40555555555555556
3559,1.4006944444444445
3560,2.89375
3561,4.347222222222222
3562,5.513888888888889
3563,6.097222222222222
3564,6.1875
3565,5.666666666666667
3566,4.645833333333333
3567,3.0444444444444443
3568,1.586111111111111
3569,0.5625
3570,0.23944444444444443
3571,0.01959722222222222
3572,0.0
3573,0.0
3574,0.0
3575,0.0
3576,0.0
3577,0.0
3578,0.0
3579,0.0
3580,0.0
3581,0.14159722222222224
3582,0.4583333333333333
3583,1.0125
3584,2.7381944444444444
3585,3.75
3586,5.138888888888889
3587,5.798611111111111
3588,5.965277777777778
3589,5.444444444444445
3590,4.243055555555555
3591,2.390277777777778
3592,1.6472222222222221
3593,0.64375
3594,0.21895833333333334
3595,0.019347222222222224
3596,0.0
3597,0.0
3598,0.0
3599,0.0
3600,0.0
3601,0.0
3602,0.0
3603,0.0
3604,0.0
3605,0.1213888888888889
3606,0.4576388888888889
3607,0.7680555555555556
3608,1.8416666666666666
3609,1.8805555555555555
3610,3.6041666666666665
3611,4.930555555555555
3612,5.25
3613,3.4722222222222223
3614,3.9722222222222223
3615,2.3625
3616,1.50625
3617,0.6166666666666667
3618,0.2095138888888889
3619,0.03854166666666667
3620,0.0
3621,0.0
3622,0.0
3623,0.0
3624,0.0
3625,0.0
3626,0.0
3627,0.0
3628,0.0
3629,0.13722222222222222
3630,0.5111111111111111
3631,0.8368055555555556
3632,1.4854166666666666
3633,2.0944444444444446
3634,3.7708333333333335
3635,2.095833333333333
3636,2.7666666666666666
3637,2.951388888888889
3638,2.90625
3639,2.032638888888889
3640,1.4409722222222223
3641,0.6951388888888889
3642,0.253125
3643,0.0245
3644,0.0
3645,0.0
3646,0.0
3647,0.0
3648,0.0
3649,0.0
3650,0.0
3651,0.0
3652,0.0
3653,0.11284722222222222
3654,0.3125
3655,1.273611111111111
3656,2.740972222222222
3657,4.138888888888889
3658,4.916666666666667
3659,3.826388888888889
3660,4.638888888888889
3661,4.472222222222222
3662,4.305555555555555
3663,3.28125
3664,1.7090277777777778
3665,0.5395833333333333
3666,0.24194444444444443
3667,0.04006944444444444
3668,0.0
3669,0.0
3670,0.0
3671,0.0
3672,0.0
3673,0.0
3674,0.0
3675,0.0
3676,0.004868055555555555
3677,0.12236111111111111
3678,0.3161805555555556
3679,0.7777777777777778
3680,1.1659722222222222
3681,1.6027777777777779
3682,2.088888888888889
3683,2.0652777777777778
3684,2.2736111111111112
3685,2.29375
3686,1.9916666666666667
3687,1.6458333333333333
3688,1.1354166666666667
3689,0.7236111111111111
3690,0.28979166666666667
3691,0.04868055555555555
3692,0.0
3693,0.0
3694,0.0
3695,0.0
3696,0.0
3697,0.0
3698,0.0
3699,0.0
3700,0.009791666666666667
3701,0.18159722222222222
3702,0.5069444444444444
3703,0.9930555555555556
3704,2.426388888888889
3705,3.8402777777777777
3706,4.569444444444445
3707,5.784722222222222
3708,6.166666666666667
3709,5.701388888888889
3710,4.638888888888889
3711,3.223611111111111
3712,1.632638888888889
3713,0.7125
3714,0.284375
3715,0.0194
3716,0.0
3717,0.0
3718,0.0
3719,0.0
3720,0.0
3721,0.0
3722,0.0
3723,0.0
3724,0.0
3725,0.16930555555555554
3726,0.4708333333333333
3727,1.3430555555555554
3728,2.8201388888888888
3729,4.277777777777778
3730,5.409722222222222
3731,6.131944444444445
3732,6.222222222222222
3733,5.736111111111111
3734,4.722222222222222
3735,3.2979166666666666
3736,1.7104166666666667
3737,0.6006944444444444
3738,0.27034722222222224
3739,0.03958333333333333
3740,0.0
3741,0.0
3742,0.0
3743,0.0
3744,0.0
3745,0.0
3746,0.0
3747,0.0
3748,0.004923611111111111
3749,0.16993055555555556
3750,0.3597916666666667
3751,1.2409722222222221
3752,2.946527777777778
3753,4.458333333333333
3754,5.604166666666667
3755,6.263888888888889
3756,6.354166666666667
3757,5.8125
3758,4.798611111111111
3759,3.357638888888889
3760,1.7013888888888888
3761,0.47638888888888886
3762,0.23243055555555556
3763,0.024979166666666667
3764,0.0
3765,0.0
3766,0.0
3767,0.0
3768,0.0
3769,0.0
3770,0.0
3771,0.0
3772,0.0
3773,0.1520138888888889
3774,0.5069444444444444
3775,0.8465277777777778
3776,1.2618055555555556
3777,2.390277777777778
3778,3.9305555555555554
3779,5.069444444444445
3780,4.645833333333333
3781,5.340277777777778
3782,4.159722222222222
3783,2.935416666666667
3784,1.6222222222222222
3785,0.6041666666666666
3786,0.2670138888888889
3787,0.034722222222222224
3788,0.0
3789,0.0
3790,0.0
3791,0.0
3792,0.0
3793,0.0
3794,0.0
3795,0.0
3796,0.0
3797,0.20680555555555555
3798,0.7256944444444444
3799,0.9652777777777778
3800,1.6340277777777779
3801,1.5222222222222221
3802,2.546527777777778
3803,4.631944444444445
3804,5.388888888888889
3805,4.930555555555555
3806,3.9722222222222223
3807,2.640277777777778
3808,1.4166666666666667
3809,0.6951388888888889
3810,0.19111111111111112
3811,0.043819444444444446
3812,0.0
3813,0.0
3814,0.0
3815,0.0
3816,0.0
3817,0.0
3818,0.0
3819,0.0
3820,0.0
3821,0.1613888888888889
3822,0.5715277777777777
3823,0.7868055555555555
3824,1.5347222222222223
3825,1.8541666666666667
3826,2.6979166666666665
3827,2.783333333333333
3828,4.215277777777778
3829,4.041666666666667
3830,3.111111111111111
3831,2.8666666666666667
3832,1.5868055555555556
3833,0.6604166666666667
3834,0.24493055555555557
3835,0.03888888888888889
3836,0.0
3837,0.0
3838,0.0
3839,0.0
3840,0.0
3841,0.0
3842,0.0
3843,0.0
3844,0.009652777777777777
3845,0.15472222222222223
3846,0.4305555555555556
3847,0.7694444444444445
3848,1.5451388888888888
3849,2.092361111111111
3850,3.1152777777777776
3851,4.180555555555555
3852,4.680555555555555
3853,4.118055555555555
3854,3.9791666666666665
3855,3.1479166666666667
3856,1.6541666666666666
3857,0.4930555555555556
3858,0.21902777777777777
3859,0.050972222222222224
3860,0.0
3861,0.0
3862,0.0
3863,0.0
3864,0.0
3865,0.0
3866,0.0
3867,0.0
3868,0.0
3869,0.11222222222222222
3870,0.37819444444444444
3871,1.1965277777777779
3872,2.86875
3873,4.319444444444445
3874,5.465277777777778
3875,6.069444444444445
3876,6.215277777777778
3877,5.708333333333333
3878,4.708333333333333
3879,3.311111111111111
3880,1.7138888888888888
3881,0.5527777777777778
3882,0.2461111111111111
3883,0.03979166666666667
3884,0.0
3885,0.0
3886,0.0
3887,0.0
3888,0.0
3889,0.0
3890,0.0
3891,0.0
3892,0.0
3893,0.15145833333333333
3894,0.4847222222222222
3895,0.7979166666666667
3896,1.1548611111111111
3897,2.1430555555555557
3898,2.595138888888889
3899,4.1875
3900,4.75
3901,5.1875
3902,3.4652777777777777
3903,3.0972222222222223
3904,1.6423611111111112
3905,0.6368055555555555
3906,0.31027777777777776
3907,0.04527777777777778
3908,0.0
3909,0.0
3910,0.0
3911,0.0
3912,0.0
3913,0.0
3914,0.0
3915,0.0
3916,0.0
3917,0.20694444444444443
3918,0.3229861111111111
3919,1.2597222222222222
3920,2.8722222222222222
3921,4.409722222222222
3922,5.583333333333333
3923,6.229166666666667
3924,6.347222222222222
3925,5.875
3926,4.8125
3927,3.3847222222222224
3928,1.7444444444444445
3929,0.6854166666666667
3930,0.11715277777777777
3931,0.03388888888888889
3932,0.0
3933,0.0
3934,0.0
3935,0.0
3936,0.0
3937,0.0
3938,0.0
3939,0.0
3940,0.004861111111111111
3941,0.16729166666666667
3942,0.4409722222222222
3943,1.2652777777777777
3944,2.745138888888889
3945,4.131944444444445
3946,5.284722222222222
3947,5.965277777777778
3948,6.069444444444445
3949,5.618055555555555
3950,4.611111111111111
3951,3.2604166666666665
3952,1.6993055555555556
3953,0.5847222222222223
3954,0.27694444444444444
3955,0.058888888888888886
3956,0.0
3957,0.0
3958,0.0
3959,0.0
3960,0.0
3961,0.0
3962,0.0
3963,0.0
3964,0.009722222222222222
3965,0.1971527777777778
3966,0.4388888888888889
3967,1.2652777777777777
3968,2.7180555555555554
3969,4.131944444444445
3970,5.236111111111111
3971,5.9375
3972,6.048611111111111
3973,5.555555555555555
3974,4.5
3975,3.0743055555555556
3976,1.6395833333333334
3977,0.59375
3978,0.27555555555555555
3979,0.05875
3980,0.0
3981,0.0
3982,0.0
3983,0.0
3984,0.0
3985,0.0
3986,0.0
3987,0.0
3988,0.0
3989,0.19409722222222223
3990,0.5236111111111111
3991,1.2125
3992,2.515972222222222
3993,3.8055555555555554
3994,4.659722222222222
3995,5.847222222222222
3996,5.819444444444445
3997,5.666666666666667
3998,4.659722222222222
3999,3.263888888888889
4000,1.6916666666666667
4001,0.525
4002,0.24347222222222223
4003,0.059583333333333335
4004,0.0
4005,0.0
4006,0.0
4007,0.0
4008,0.0
4009,0.0
4010,0.0
4011,0.0
4012,0.004854166666666667
4013,0.20305555555555554
4014,0.47847222222222224
4015,1.273611111111111
4016,2.673611111111111
4017,4.055555555555555
4018,5.173611111111111
4019,5.888888888888889
4020,6.027777777777778
4021,5.576388888888889
4022,4.361111111111111
4023,2.89375
4024,1.2409722222222221
4025,0.6875
4026,0.2363888888888889
4027,0.028937499999999998
4028,0.0
4029,0.0
4030,0.0
4031,0.0
4032,0.0
4033,0.0
4034,0.0
4035,0.0
4036,0.0
4037,0.1482638888888889
4038,0.63125
4039,1.2180555555555554
4040,2.352777777777778
4041,4.083333333333333
4042,4.826388888888889
4043,5.548611111111111
4044,5.972222222222222
4045,5.25
4046,4.256944444444445
4047,3.1777777777777776
4048,1.5854166666666667
4049,0.7444444444444445
4050,0.23548611111111112
4051,0.043472222222222225
4052,0.0
4053,0.0
4054,0.0
4055,0.0
4056,0.0
4057,0.0
4058,0.0
4059,0.0
4060,0.0048402777777777775
4061,0.12118055555555556
4062,0.34118055555555554
4063,1.2555555555555555
4064,2.5791666666666666
4065,3.6944444444444446
4066,5.194444444444445
4067,6.0
4068,6.138888888888889
4069,5.659722222222222
4070,4.680555555555555
4071,3.2895833333333333
4072,1.7173611111111111
4073,0.5604166666666667
4074,0.2588888888888889
4075,0.05965277777777778
4076,0.0
4077,0.0
4078,0.0
4079,0.0
4080,0.0
4081,0.0
4082,0.0
4083,0.0
4084,0.004861111111111111
4085,0.1367361111111111
4086,0.4951388888888889
4087,1.051388888888889
4088,2.8256944444444443
4089,4.006944444444445
4090,5.375
4091,6.076388888888889
4092,6.145833333333333
4093,5.722222222222222
4094,4.694444444444445
4095,3.2888888888888888
4096,1.7326388888888888
4097,0.6020833333333333
4098,0.28520833333333334
4099,0.06451388888888888
4100,0.0
4101,0.0
4102,0.0
4103,0.0
4104,0.0
4105,0.0
4106,0.0
4107,0.0
4108,0.0
4109,0.16895833333333332
4110,0.45069444444444445
4111,1.2513888888888889
4112,2.6902777777777778
4113,4.118055555555555
4114,5.284722222222222
4115,5.965277777777778
4116,6.097222222222222
4117,5.645833333333333
4118,4.652777777777778
4119,3.290277777777778
4120,1.7430555555555556
4121,0.6236111111111111
4122,0.2917361111111111
4123,0.06416666666666666
4124,0.0
4125,0.0
4126,0.0
4127,0.0
4128,0.0
4129,0.0
4130,0.0
4131,0.0
4132,0.0
4133,0.16597222222222222
4134,0.23034722222222223
4135,0.7743055555555556
4136,1.645138888888889
4137,2.801388888888889
4138,3.5416666666666665
4139,5.3125
4140,5.680555555555555
4141,5.256944444444445
4142,4.145833333333333
4143,3.220138888888889
4144,1.417361111111111
4145,0.7340277777777777
4146,0.21305555555555555
4147,0.043333333333333335
4148,0.0
4149,0.0
4150,0.0
4151,0.0
4152,0.0
4153,0.0
4154,0.0
4155,0.0
4156,0.0
4157,0.11166666666666666
4158,0.5090277777777777
4159,0.7527777777777778
4160,1.1694444444444445
4161,1.570138888888889
4162,4.647222222222222
4163,5.868055555555555
4164,6.180555555555555
4165,5.708333333333333
4166,4.673611111111111
4167,3.359027777777778
4168,1.7666666666666666
4169,0.6111111111111112
4170,0.2849305555555556
4171,0.069375
4172,0.0
4173,0.0
4174,0.0
4175,0.0
4176,0.0
4177,0.0
4178,0.0
4179,0.0
4180,0.0
4181,0.183125
4182,0.3909722222222222
4183,1.2201388888888889
4184,2.751388888888889
4185,4.270833333333333
4186,5.486111111111111
4187,6.201388888888889
4188,6.319444444444445
4189,5.604166666666667
4190,4.534722222222222
4191,2.9625
4192,1.6875
4193,0.6347222222222222
4194,0.28506944444444443
4195,0.04958333333333333
4196,0.0
4197,0.0
4198,0.0
4199,0.0
4200,0.0
4201,0.0
4202,0.0
4203,0.0
4204,0.009652777777777777
4205,0.12208333333333334
4206,0.49930555555555556
4207,0.9673611111111111
4208,2.2875
4209,3.9444444444444446
4210,4.770833333333333
4211,5.451388888888889
4212,5.729166666666667
4213,4.798611111111111
4214,3.673611111111111
4215,2.5166666666666666
4216,1.3694444444444445
4217,0.68125
4218,0.19805555555555557
4219,0.04798611111111111
4220,0.0
4221,0.0
4222,0.0
4223,0.0
4224,0.0
4225,0.0
4226,0.0
4227,0.0
4228,0.004805555555555556
4229,0.18375
4230,0.42777777777777776
4231,0.8159722222222222
4232,1.1409722222222223
4233,1.6298611111111112
4234,2.01875
4235,2.3020833333333335
4236,2.470833333333333
4237,3.1395833333333334
4238,2.890972222222222
4239,2.439583333333333
4240,1.4381944444444446
4241,0.8902777777777777
4242,0.18458333333333332
4243,0.06284722222222222
4244,0.0
4245,0.0
4246,0.0
4247,0.0
4248,0.0
4249,0.0
4250,0.0
4251,0.0
4252,0.0
4253,0.14965277777777777
4254,0.37083333333333335
4255,1.1736111111111112
4256,2.2319444444444443
4257,4.270833333333333
4258,5.402777777777778
4259,6.145833333333333
4260,6.298611111111111
4261,5.840277777777778
4262,4.833333333333333
4263,3.4444444444444446
4264,1.8125
4265,0.5916666666666667
4266,0.27
4267,0.065
4268,0.0
4269,0.0
4270,0.0
4271,0.0
4272,0.0
4273,0.0
4274,0.0
4275,0.0
4276,0.004881944444444444
4277,0.1938888888888889
4278,0.5284722222222222
4279,1.2833333333333334
4280,2.6506944444444445
4281,4.048611111111111
4282,5.194444444444445
4283,5.9375
4284,6.097222222222222
4285,5.638888888888889
4286,4.673611111111111
4287,3.3090277777777777
4288,1.8152777777777778
4289,0.7347222222222223
4290,0.33395833333333336
4291,0.057212013888888885
4292,0.0
4293,0.0
4294,0.0
4295,0.0
4296,0.0
4297,0.0
4298,0.0
4299,0.0
4300,0.004902777777777778
4301,0.18243055555555557
4302,0.425
4303,1.2222222222222223
4304,2.6972222222222224
4305,4.166666666666667
4306,5.347222222222222
4307,6.083333333333333
4308,6.256944444444445
4309,5.791666666666667
4310,4.819444444444445
4311,3.4027777777777777
4312,1.81875
4313,0.6284722222222222
4314,0.28958333333333336
4315,0.05708958333333333
4316,0.0
4317,0.0
4318,0.0
4319,0.0
4320,0.0
4321,0.0
4322,0.0
4323,0.0
4324,0.0
4325,0.17729166666666665
4326,0.50625
4327,1.1826388888888888
4328,2.5034722222222223
4329,4.145833333333333
4330,5.277777777777778
4331,6.0
4332,6.173611111111111
4333,5.743055555555555
4334,4.763888888888889
4335,3.3847222222222224
4336,1.757638888888889
4337,0.6354166666666666
4338,0.3233333333333333
4339,0.044955555555555554
4340,0.0
4341,0.0
4342,0.0
4343,0.0
4344,0.0
4345,0.0
4346,0.0
4347,0.0
4348,0.004861111111111111
4349,0.1486111111111111
4350,0.5055555555555555
4351,1.19375
4352,2.5506944444444444
4353,3.7916666666666665
4354,4.993055555555555
4355,5.638888888888889
4356,5.8125
4357,5.361111111111111
4358,4.486111111111111
4359,3.2125
4360,1.7666666666666666
4361,0.7006944444444444
4362,0.3177083333333333
4363,0.055942361111111116
4364,0.0
4365,0.0
4366,0.0
4367,0.0
4368,0.0
4369,0.0
4370,0.0
4371,0.0
4372,0.004847222222222222
4373,0.18034722222222221
4374,0.44305555555555554
4375,1.1868055555555554
4376,2.5659722222222223
4377,3.9444444444444446
4378,5.013888888888889
4379,5.618055555555555
4380,5.729166666666667
4381,5.333333333333333
4382,4.472222222222222
4383,3.2118055555555554
4384,1.7375
4385,0.6402777777777777
4386,0.293125
4387,0.06159722222222222
4388,0.0
4389,0.0
4390,0.0
4391,0.0
4392,0.0
4393,0.0
4394,0.0
4395,0.0
4396,0.0047777777777777775
4397,0.15305555555555556
4398,0.5402777777777777
4399,1.207638888888889
4400,1.9027777777777777
4401,3.326388888888889
4402,4.333333333333333
4403,5.020833333333333
4404,5.652777777777778
4405,5.125
4406,4.173611111111111
4407,3.063888888888889
4408,1.5868055555555556
4409,0.5625
4410,0.25104166666666666
4411,0.06444444444444444
4412,0.0
4413,0.0
4414,0.0
4415,0.0
4416,0.0
4417,0.0
4418,0.0
4419,0.0
4420,0.004930555555555555
4421,0.14541666666666667
4422,0.2978472222222222
4423,1.1381944444444445
4424,2.714583333333333
4425,4.270833333333333
4426,5.486111111111111
4427,6.208333333333333
4428,6.333333333333333
4429,5.902777777777778
4430,4.930555555555555
4431,3.5
4432,1.8319444444444444
4433,0.5375
4434,0.21513888888888888
4435,0.06277777777777778
4436,0.0
4437,0.0
4438,0.0
4439,0.0
4440,0.0
4441,0.0
4442,0.0
4443,0.0
4444,0.0
4445,0.121875
4446,0.45416666666666666
4447,1.1736111111111112
4448,2.341666666666667
4449,3.3958333333333335
4450,3.638888888888889
4451,5.291666666666667
4452,5.472222222222222
4453,5.548611111111111
4454,4.263888888888889
4455,3.0319444444444446
4456,1.45625
4457,0.7875
4458,0.2809027777777778
4459,0.04868055555555555
4460,0.0
4461,0.0
4462,0.0
4463,0.0
4464,0.0
4465,0.0
4466,0.0
4467,0.0
4468,0.0
4469,0.1517361111111111
4470,0.28541666666666665
4471,0.7506944444444444
4472,1.3458333333333334
4473,1.7013888888888888
4474,3.1319444444444446
4475,4.368055555555555
4476,5.208333333333333
4477,4.986111111111111
4478,4.423611111111111
4479,3.2736111111111112
4480,1.7993055555555555
4481,0.7972222222222223
4482,0.3
4483,0.05368055555555556
4484,0.0
4485,0.0
4486,0.0
4487,0.0
4488,0.0
4489,0.0
4490,0.0
4491,0.0
4492,0.002479166666666667
4493,0.12194444444444444
4494,0.44930555555555557
4495,1.0451388888888888
4496,2.2666666666666666
4497,4.097222222222222
4498,5.256944444444445
4499,5.944444444444445
4500,6.125
4501,5.701388888888889
4502,4.708333333333333
4503,3.3520833333333333
4504,1.8354166666666667
4505,0.7020833333333333
4506,0.3153472222222222
4507,0.06847222222222223
4508,0.0
4509,0.0
4510,0.0
4511,0.0
4512,0.0
4513,0.0
4514,0.0
4515,0.0
4516,0.0
4517,0.11694444444444445
4518,0.5548611111111111
4519,1.2201388888888889
4520,2.5569444444444445
4521,4.263888888888889
4522,5.479166666666667
4523,6.166666666666667
4524,6.347222222222222
4525,5.923611111111111
4526,4.930555555555555
4527,3.5
4528,1.8472222222222223
4529,0.5408333333333334
4530,0.20930555555555555
4531,0.068125
4532,0.0
4533,0.0
4534,0.0
4535,0.0
4536,0.0
4537,0.0
4538,0.0
4539,0.0
4540,0.0
4541,0.15604166666666666
4542,0.43194444444444446
4543,0.9847222222222223
4544,2.2402777777777776
4545,3.0965277777777778
4546,3.7430555555555554
4547,5.402777777777778
4548,5.034722222222222
4549,4.944444444444445
4550,4.340277777777778
4551,3.020138888888889
4552,1.7638888888888888
4553,0.6680555555555555
4554,0.30444444444444446
4555,0.05430555555555556
4556,0.0
4557,0.0
4558,0.0
4559,0.0
4560,0.0
4561,0.0
4562,0.0
4563,0.0
4564,0.0
4565,0.08264583333333332
4566,0.28368055555555555
4567,1.0958333333333334
4568,2.2180555555555554
4569,3.8055555555555554
4570,5.0
4571,5.618055555555555
4572,6.229166666666667
4573,5.784722222222222
4574,4.902777777777778
4575,3.486111111111111
4576,1.854861111111111
4577,0.5819444444444445
4578,0.23944444444444443
4579,0.06555555555555556
4580,0.0
4581,0.0
4582,0.0
4583,0.0
4584,0.0
4585,0.0
4586,0.0
4587,0.0
4588,0.0
4589,0.08731944444444445
4590,0.3343055555555556
4591,1.1708333333333334
4592,2.5694444444444446
4593,4.236111111111111
4594,5.472222222222222
4595,6.173611111111111
4596,6.368055555555555
4597,5.5625
4598,4.583333333333333
